Unnamed: 0,NOME,FAZ,TAL,tipocorte,variedad,madurada,producto,dosismad,semsmad,edad,cortes,me,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea
1095,EL ROSARIO A.CABAL,80222,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,12.0,14.1,1,7.2,2.0,15.1,10,201510,150,88,2,18.0
1096,EL ROSARIO A.CABAL,80222,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,7.6,12.0,2,13.3,2.8,12.4,11,201611,178,241,2,10.5
1097,EL ROSARIO A.CABAL,80222,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.3,12.6,5,8.3,2.6,13.1,1,202001,143,266,2,3.2
1098,EL ROSARIO A.CABAL,80222,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.7,12.0,6,9.5,2.6,13.4,1,202101,151,116,2,3.7
1099,EL ROSARIO A.CABAL,80222,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,15.0,15.2,1,6.3,5.5,12.3,8,201708,206,649,2,6.1
1100,EL ROSARIO A.CABAL,80222,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,7.6,11.7,2,7.5,2.3,12.9,8,201808,152,28,2,7.7
1101,EL ROSARIO A.CABAL,80222,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.9,13.0,3,7.2,2.4,14.4,9,201909,147,181,2,4.5
1102,EL ROSARIO A.CABAL,80222,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.3,12.1,4,8.2,2.7,13.3,9,202009,155,127,2,3.6
1103,EL ROSARIO A.CABAL,80222,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,7.3,11.6,2,7.6,2.2,13.7,8,201808,144,21,2,12.9
1104,EL ROSARIO A.CABAL,80222,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,8.0,11.5,5,9.2,7.4,14.0,8,201808,117,45,2,7.7
1105,EL ROSARIO A.CABAL,80222,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,10.7,12.4,6,7.6,3.0,13.9,8,201908,123,171,2,4.5
1106,EL ROSARIO A.CABAL,80222,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.0,12.5,7,12.3,2.7,13.0,9,202009,140,142,2,3.6
1107,EL ROSARIO ECHEVERRY,80360,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.7,13.3,2,11.3,1.6,13.4,11,201811,158,0,3,4.7
1108,EL ROSARIO ECHEVERRY,80360,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.3,12.8,3,9.9,5.6,12.5,12,201912,126,0,3,3.0
1109,EL SAMAN,80276,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,9.6,11.8,3,8.8,4.9,14.0,9,201809,91,66,2,1.2
1110,EL SAMAN,80276,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,4.0,11.0,4,10.0,2.7,12.5,8,201908,97,16,2,4.7
1111,EL SAMAN,80276,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.7,12.6,5,9.5,3.4,12.8,9,202009,91,74,2,6.8
1112,EL SAMAN,80276,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,2.1,10.3,1,11.2,50.2,11.1,9,201809,118,5,2,2.4
1113,EL SAMAN,80276,001B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,17.6,15.3,1,9.0,4.7,13.2,8,201908,131,555,2,4.7
1114,EL SAMAN,80276,001B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.7,12.8,2,10.7,2.9,10.9,9,202009,118,123,2,5.4
1115,EL SAMAN,80276,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,13.4,15.5,4,7.5,2.2,12.8,2,201802,130,501,2,3.2
1116,EL SAMAN,80276,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,15.0,13.0,5,8.0,2.2,14.5,3,201903,139,84,2,3.3
1117,EL SAMAN,80276,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,33.3,16.3,5,10.8,3.7,11.7,7,201907,111,500,2,4.7
1118,EL SAMAN,80276,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.6,12.9,6,7.9,3.7,12.5,9,202009,112,99,2,4.0
1119,EL SAMAN,80276,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.6,12.6,3,7.9,2.1,12.6,9,202009,114,117,2,5.4
1120,EL SAMAN,80276,002B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,2.1,11.4,1,10.0,4.1,12.3,9,201809,148,27,2,1.2
1121,EL SAMAN,80276,002B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,3.9,11.0,2,10.5,3.1,13.2,8,201908,97,14,2,4.7
1124,EL SAMAN,80276,002C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.7,13.0,1,8.5,3.0,14.4,3,201603,121,40,2,4.6
1125,EL SAMAN,80276,002C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,25.6,16.1,2,10.7,2.9,12.1,7,201707,126,780,2,4.6
1126,EL SAMAN,80276,002C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,10.0,12.8,3,10.2,3.4,13.6,7,201807,97,257,2,3.5
1127,EL SAMAN,80276,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.7,13.4,1,8.7,3.0,14.2,3,201603,159,68,2,6.7
1128,EL SAMAN,80276,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,25.6,16.1,2,8.8,2.9,11.7,7,201707,179,780,2,2.8
1129,EL SAMAN,80276,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,9.9,12.7,3,8.2,2.9,12.6,7,201807,127,242,2,1.2
1130,EL SAMAN,80276,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,10.4,12.9,5,8.9,2.5,13.6,9,202009,131,123,2,5.4
1131,EL SAMAN,80276,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.3,12.7,5,9.1,2.7,13.4,9,202009,129,107,2,5.4
1132,EL SAMAN,80276,004C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.0,13.5,1,6.4,2.9,13.1,9,201609,141,75,2,4.2
1133,EL SAMAN,80276,004C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,9.6,12.1,3,8.3,13.8,13.9,9,201809,110,44,2,2.4
1134,EL SANTUARIO,81036,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.6,15.5,1,8.3,2.3,10.9,6,201906,199,0,3,3.9
1135,EL SANTUARIO 2,81037,003A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.4,14.1,1,8.5,2.0,13.6,8,201808,141,410,3,6.5
1136,EL SANTUARIO 2,81037,003A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.4,12.8,3,10.2,2.1,11.0,12,202012,146,93,3,3.1
1137,EL SANTUARIO 2,81037,003B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.6,13.9,1,9.6,2.2,11.8,12,202012,162,206,3,3.1
1140,EL SANTUARIO 2,81037,005A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.3,13.9,1,9.6,2.2,10.5,12,202012,152,206,3,3.1
1141,EL SILENCIO CRUZ,80543,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,10.1,13.7,1,7.6,3.1,13.8,10,201910,153,0,3,5.1
1142,EL SILENCIO CRUZ,80543,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.7,13.7,2,8.5,2.7,14.1,12,202012,128,0,3,3.3
1144,EL SILENCIO CRUZ,80543,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.0,13.9,1,8.6,1.8,13.8,12,201912,137,0,3,4.4
1145,EL SILENCIO CRUZ,80543,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.7,13.1,2,8.7,1.9,13.2,1,202101,126,0,3,4.4
1147,EL SILENCIO CRUZ,80543,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.1,13.9,1,8.5,2.3,12.7,12,201912,125,0,3,4.4
1148,EL SILENCIO CRUZ,80543,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.4,13.0,2,9.6,3.7,13.0,1,202101,106,0,3,4.4
1150,EL SILENCIO CRUZ,80543,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,9.0,13.9,1,8.4,1.8,13.0,12,201912,153,0,3,4.4
1151,EL SILENCIO CRUZ,80543,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.4,13.0,2,9.4,2.3,13.7,1,202101,107,0,3,4.4
1153,EL SILENCIO CRUZ,80543,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,10.1,13.7,1,8.2,2.1,14.2,10,201910,158,0,3,5.1
1154,EL SILENCIO CRUZ,80543,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.4,13.7,2,8.0,2.2,14.4,11,202011,120,0,3,3.3
1156,EL SILENCIO CRUZ,80543,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,10.3,13.8,1,8.3,2.0,13.5,10,201910,162,0,3,5.1
1157,EL SILENCIO CRUZ,80543,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.6,13.7,2,9.3,2.1,13.9,11,202011,124,0,3,3.3
1159,EL SILENCIO CRUZ,80543,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,10.4,13.8,1,11.8,2.1,12.5,10,201910,174,0,3,5.1
1160,EL SILENCIO CRUZ,80543,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.7,13.7,2,9.0,2.5,13.5,12,202012,134,0,3,3.3
1162,EL SILENCIO CRUZ,80543,8,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,11.3,14.0,1,9.2,2.6,13.4,10,201910,156,0,3,5.1
1163,EL SILENCIO CRUZ,80543,8,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.9,13.5,2,9.5,2.8,12.9,12,202012,124,0,3,3.3
1165,EL TABLAZO RENGIFO,80287,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,7.1,11.8,3,8.9,2.9,13.1,8,201808,149,91,2,3.9
1166,EL TABLAZO RENGIFO,80287,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.7,13.0,4,7.3,3.2,14.8,9,201909,112,88,2,1.4
1167,EL TABLAZO RENGIFO,80287,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,12.6,13.0,5,8.4,2.7,14.4,10,202010,125,110,2,1.0
1169,EL TABLAZO RENGIFO,80287,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.0,12.8,2,8.6,2.8,14.6,10,201510,106,130,2,1.5
1170,EL TABLAZO RENGIFO,80287,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.7,12.7,3,7.8,3.5,13.9,11,201611,143,254,2,0.3
1171,EL TABLAZO RENGIFO,80287,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.4,15.5,4,7.2,3.2,13.4,3,201803,138,508,2,1.9
1172,EL TABLAZO RENGIFO,80287,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,16.0,14.6,1,8.9,5.1,13.3,11,201811,168,499,2,4.7
1175,EL TABLAZO RENGIFO,80287,002B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.3,13.1,1,7.8,3.5,13.4,5,201605,142,375,2,0.4
1176,EL TABLAZO RENGIFO,80287,002B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,8.9,13.2,2,8.1,3.1,12.3,6,201706,158,563,2,0.4
1177,EL TABLAZO RENGIFO,80287,002B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,12.0,13.0,3,8.2,3.0,13.5,7,201807,124,311,2,1.4
1178,EL TABLAZO RENGIFO,80287,002B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,12.9,13.1,4,7.2,3.3,15.2,9,201909,110,88,2,1.4
1179,EL TABLAZO RENGIFO,80287,002B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,12.6,12.9,5,8.0,3.1,14.0,10,202010,121,100,2,2.1
1181,EL TABLAZO RENGIFO,80287,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.0,12.9,2,5.4,3.1,14.1,10,201510,149,130,2,0.8
1183,EL TESORITO,80173,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.7,12.9,1,11.0,2.7,13.5,11,201811,161,202,2,2.5
1184,EL TESORITO,80173,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.9,12.0,2,9.5,3.1,13.4,11,201911,132,332,2,4.4
1185,EL TESORITO,80173,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.9,12.2,3,10.7,2.7,13.5,12,202012,147,108,2,1.2
1187,EL TESORITO,80173,001B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,4.4,12.8,1,8.9,2.7,13.5,3,201603,132,31,2,2.7
1188,EL TESORITO,80173,001B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.7,12.0,2,7.3,2.6,13.3,3,201703,135,62,2,2.7
1189,EL TESORITO,80173,001B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.9,13.5,3,8.4,2.7,13.6,4,201804,119,202,2,2.6
1190,EL TESORITO,80173,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.3,12.8,2,9.3,2.7,13.3,2,201502,155,108,2,4.4
1191,EL TESORITO,80173,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,13.6,13.1,4,6.9,3.0,13.1,3,201703,153,117,2,0.7
1192,EL TESORITO,80173,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,7.3,12.5,5,11.0,2.6,12.7,5,201805,128,185,2,4.4
1193,EL TESORITO,80173,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,7.9,13.3,1,10.0,2.2,13.5,12,202012,141,145,2,0.9
1194,EL TESORITO,80173,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,13.0,13.8,1,11.0,2.6,12.0,3,201703,210,164,2,1.1
1195,EL TESORITO,80173,002A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.5,7.4,12.4,2,8.8,2.6,12.8,5,201805,144,180,2,1.1
1197,EL TESORITO CAMPOX,81353,40,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,14.3,16.4,3,11.1,9.3,11.9,5,201805,181,0,3,3.2
1198,EL TESORITO CAMPOX,81353,130,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,16.4,15.2,3,12.7,6.5,11.2,5,201805,6,0,3,3.2
1199,EL TESORITO CAMPOX,81353,180,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,13.6,14.9,5,13.8,8.0,11.6,5,201805,163,0,3,3.2
1200,EL TESORITO CAMPOX,81353,200,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.0,14.8,4,6.6,6.7,12.9,7,201807,95,0,3,3.2
1205,EL TESORO,81072,001C,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.3,14.1,1,9.2,2.2,12.8,11,202011,168,181,3,3.1
1215,EL TESORO,81072,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,12.1,16.0,2,10.3,1.7,11.9,1,201801,185,833,3,4.0
1216,EL TESORO,81072,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.1,11.8,3,7.8,1.4,13.9,1,201901,161,0,3,4.1
1217,EL TESORO,81072,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.0,11.9,4,8.8,1.7,12.7,1,202001,150,0,3,4.3
1218,EL TESORO,81072,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,11.3,12.5,1,11.1,2.4,13.7,11,202011,144,100,3,3.1
1222,EL TESORO,81072,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.1,11.8,3,9.0,1.6,13.5,1,201901,153,0,3,4.1
1223,EL TESORO,81072,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,7.9,11.9,4,7.4,1.8,13.6,1,202001,133,0,3,4.3
1236,EL TREBOL 1,80421,710,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,8.0,12.4,1,8.3,6.6,14.0,10,201810,141,143,3,2.8
1237,EL TREBOL 1,80421,710,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,8.6,12.0,2,10.0,1.5,13.0,10,201910,157,0,3,1.7
1238,EL TREBOL 1,80421,710,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.1,12.0,3,8.0,2.1,13.3,10,202010,139,45,3,3.1
1239,EL TREBOL 1,80421,711,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,7.9,12.5,1,8.5,4.5,13.7,10,201810,151,169,3,3.3
1240,EL TREBOL 1,80421,711,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,7.7,11.8,2,9.0,1.7,13.5,10,201910,152,0,3,1.7
1241,EL TREBOL 1,80421,711,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.4,12.0,3,8.2,1.8,14.2,10,202010,135,45,3,3.1
1242,EL TREBOL 1,80421,712,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.3,7.6,12.7,1,6.6,1.6,13.7,10,201810,158,191,3,2.4
1243,EL TREBOL 1,80421,712,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,7.6,11.9,2,11.7,1.7,12.3,10,201910,167,0,3,1.7
1244,EL TREBOL 1,80421,712,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.0,11.9,3,7.7,1.9,14.5,10,202010,136,45,3,3.1
1271,EL TREJO,80430,004B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.9,13.5,1,9.4,2.0,11.4,1,201701,194,406,3,11.5
1272,EL TREJO,80430,004B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.2,8.0,14.1,2,10.0,1.5,12.8,3,201803,157,396,3,2.5
1273,EL TREJO,80430,004B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,8.9,12.2,3,8.9,1.3,12.8,3,201903,165,0,3,1.3
1274,EL TREJO,80430,004B,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,8.9,12.1,4,8.2,1.8,13.1,4,202004,160,66,3,2.9
1279,EL TREJO,80430,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,4.1,12.1,1,7.9,1.9,13.0,9,201809,158,124,3,3.0
1280,EL TREJO,80430,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.4,13.1,2,9.6,1.5,13.2,11,201911,154,0,3,4.8
1281,EL TREJO,80430,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.6,12.8,3,9.8,1.8,13.3,11,202011,151,46,3,4.0
1290,EL TREJO 2,80431,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.5,3.4,12.6,1,11.1,2.0,12.5,5,202005,160,164,3,2.5
1293,EL TRIUNFO  MOLINA,81002,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,11.4,12.6,5,7.3,16.0,12.9,3,201903,110,0,3,2.0
1294,EL TRIUNFO  MOLINA,81002,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.6,11.9,6,10.0,8.0,13.8,3,202003,76,0,3,3.1
1295,EL TRIUNFO  MOLINA,81002,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.9,12.0,6,8.4,30.0,13.8,3,202003,88,0,3,3.1
1311,EL TRIUNFO POSADA,80565,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.7,13.7,1,10.7,1.7,11.6,6,201906,150,0,3,6.6
1312,EL TRIUNFO POSADA,80565,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,6.6,11.7,2,11.7,1.6,12.1,6,202006,127,0,3,2.8
1315,EL VERGEL 1 CUCALON,82514,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.4,10.3,13.8,1,8.7,1.6,12.0,4,201804,146,338,2,5.3
1316,EL VERGEL 1 CUCALON,82514,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,6.7,12.1,2,7.4,1.9,12.0,5,201905,134,244,2,2.5
1317,EL VERGEL 1 CUCALON,82514,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,4.0,11.1,3,9.6,1.5,12.7,4,202004,122,21,2,2.1
1318,ESCOCIA.,80438,1,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,10.4,13.7,1,9.2,3.5,13.5,10,201910,178,0,3,4.4
1322,ESCOCIA.,80438,001A,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.4,13.1,1,10.1,2.5,12.0,5,201605,146,438,3,3.2
1323,ESCOCIA.,80438,2,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.6,13.0,2,8.9,10.6,13.7,10,202010,151,61,3,2.1
1327,ESCOCIA.,80438,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,9.1,14.3,1,7.5,3.1,13.6,9,201909,177,0,3,4.4
1328,ESCOCIA.,80438,3,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.7,12.5,2,9.3,2.7,13.1,10,202010,143,69,3,2.1
1332,ESCOCIA.,80438,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.0,10.1,13.4,1,9.8,2.2,11.7,5,201605,140,441,3,3.2
1333,ESCOCIA.,80438,4,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.9,12.6,2,8.8,2.2,14.1,10,202010,145,69,3,2.1
1335,ESCOCIA.,80438,5,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,7.4,13.1,1,7.1,2.7,14.0,9,201909,165,0,3,5.3
1339,ESCOCIA.,80438,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,7.0,13.2,1,7.7,2.6,14.0,9,201909,174,0,3,4.4
1340,ESCOCIA.,80438,6,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,0.8,9.4,12.9,2,8.5,2.5,14.0,10,202010,155,61,3,2.1
1344,ESCOCIA.,80438,7,Mecanizado Verde,CC01-1940,SI,BONUS 250 EC REGULADOR FISIOLÓGICO,1.1,8.7,13.9,1,9.7,2.8,13.7,9,201909,180,0,3,4.4
